gene,Comp1_loading,Comp2_loading,abs_Comp1,abs_Comp2,in_M178_SREBF1_BTM,sterol_focus_gene
FAM27D1,0.01704117804122868,-3.924984086832861e-4,0.01704117804122868,3.924984086832861e-4,FALSE,FALSE
DDIT3,-0.01703975940839499,0.02104647903612539,0.01703975940839499,0.02104647903612539,FALSE,FALSE
C3orf14,-0.017038406258562587,-0.021758907275722286,0.017038406258562587,0.021758907275722286,FALSE,FALSE
GSTM4,0.017036799733410057,0.0033940645735304905,0.017036799733410057,0.0033940645735304905,FALSE,FALSE
FLJ39061,-0.01703213175615748,0.0042827734200221144,0.01703213175615748,0.0042827734200221144,FALSE,FALSE
HLA-DPB2,0.017013120638909637,0.017408809123923088,0.017013120638909637,0.017408809123923088,FALSE,FALSE
FER1L5,-0.01700019332300399,-0.005613633675511633,0.01700019332300399,0.005613633675511633,FALSE,FALSE
ZNF30,0.01699433617889989,-0.01081602151291473,0.01699433617889989,0.01081602151291473,FALSE,FALSE
GOLIM4,-0.016988937495626247,0.01783665067283741,0.016988937495626247,0.01783665067283741,FALSE,FALSE
LOC494150,0.016988141496097127,0.003162711830063166,0.016988141496097127,0.003162711830063166,FALSE,FALSE
HSD17B7P2,0.0169747861675973,0.011412070314079354,0.0169747861675973,0.011412070314079354,FALSE,FALSE
AS3MT,0.01697230166774152,0.012908271181853179,0.01697230166774152,0.012908271181853179,FALSE,FALSE
MXD1,-0.01696910988678839,0.026104206070544655,0.01696910988678839,0.026104206070544655,FALSE,FALSE
LILRA6,-0.016962142900348965,0.01246928053540147,0.016962142900348965,0.01246928053540147,FALSE,FALSE
LOC652493,-0.016958091791303184,-0.017556992781280166,0.016958091791303184,0.017556992781280166,FALSE,FALSE
LTBP2,0.016957212231983064,-0.0012381547501765806,0.016957212231983064,0.0012381547501765806,FALSE,FALSE
MERTK,-0.01694571593046199,-0.005682953862530532,0.01694571593046199,0.005682953862530532,FALSE,FALSE
LOC731424,-0.01694489799626824,0.012081726765971322,0.01694489799626824,0.012081726765971322,FALSE,FALSE
CPM,-0.016938713171241307,0.022851017703536595,0.016938713171241307,0.022851017703536595,FALSE,FALSE
CLEC11A,-0.016919123148313946,0.018224804338662762,0.016919123148313946,0.018224804338662762,FALSE,FALSE
C1orf115,0.016917789608333112,0.01853907253027581,0.016917789608333112,0.01853907253027581,FALSE,FALSE
ADAM12,0.01691420532060765,1.0822100742125279e-4,0.01691420532060765,1.0822100742125279e-4,FALSE,FALSE
KIAA0485,0.016910182679268995,0.004313300211195738,0.016910182679268995,0.004313300211195738,FALSE,FALSE
RGPD5 /// RGPD6 /// RGPD8,0.016884641715184338,0.0061172612511593075,0.016884641715184338,0.0061172612511593075,FALSE,FALSE
PNPLA4,0.016876166895209724,0.012918568846929959,0.016876166895209724,0.012918568846929959,FALSE,FALSE
LRCH3,0.016855183141169978,-0.018445043486920207,0.016855183141169978,0.018445043486920207,FALSE,FALSE
SLC40A1,0.016844733220120187,0.005992438497104289,0.016844733220120187,0.005992438497104289,FALSE,FALSE
HMBS,-0.016842597110093633,-0.009135379697345878,0.016842597110093633,0.009135379697345878,FALSE,FALSE
PANX1,0.016832864381286686,0.013942138847266285,0.016832864381286686,0.013942138847266285,FALSE,FALSE
DNAJC27,0.016830604021208014,0.021944814285468708,0.016830604021208014,0.021944814285468708,FALSE,FALSE
SLC12A1,-0.016830316476102794,-0.015585374674317884,0.016830316476102794,0.015585374674317884,FALSE,FALSE
VENTX,-0.016811310472486712,0.002116221134962463,0.016811310472486712,0.002116221134962463,FALSE,FALSE
CD1E,-0.016805412889849904,-0.008079106466321293,0.016805412889849904,0.008079106466321293,FALSE,FALSE
LPAR1,-0.01678845960122362,-0.016129961721914707,0.01678845960122362,0.016129961721914707,FALSE,FALSE
SLC2A14 /// SLC2A3,-0.01677859344011223,0.024228715976762863,0.01677859344011223,0.024228715976762863,FALSE,FALSE
LGMN,-0.01677633285207905,-0.015649811626490328,0.01677633285207905,0.015649811626490328,FALSE,FALSE
DISC1 /// TSNAX /// TSNAX-DISC1,0.01675877826612756,-0.01189494286250957,0.01675877826612756,0.01189494286250957,FALSE,FALSE
PFKFB4,-0.016752605281546873,0.016370676396267356,0.016752605281546873,0.016370676396267356,FALSE,FALSE
BMPR1A,-0.016751981821469218,-0.022304015852028965,0.016751981821469218,0.022304015852028965,FALSE,FALSE
CPXM2,0.016745430230537844,0.008794200159016592,0.016745430230537844,0.008794200159016592,FALSE,FALSE
MMP23A /// MMP23B,0.016742471101920245,0.016850054131533034,0.016742471101920245,0.016850054131533034,FALSE,FALSE
NR1D2,-0.016735065821182254,0.007332435459471398,0.016735065821182254,0.007332435459471398,FALSE,FALSE
CYP27A1,0.016723762933312236,0.024971813191255632,0.016723762933312236,0.024971813191255632,FALSE,FALSE
GAB2,-0.01672025309061631,0.027297272087924634,0.01672025309061631,0.027297272087924634,FALSE,FALSE
SEMA3C,-0.016714063249702343,0.021714774442279917,0.016714063249702343,0.021714774442279917,FALSE,FALSE
LOC728264,-0.016710891417000672,-0.019978256108589176,0.016710891417000672,0.019978256108589176,FALSE,FALSE
OASL,-0.01669142326213993,0.0029929256927022077,0.01669142326213993,0.0029929256927022077,FALSE,FALSE
FBN2,-0.016690881382743966,0.0025175528540608964,0.016690881382743966,0.0025175528540608964,FALSE,FALSE
ZBTB41,-0.01668467741770805,-0.002948204274089634,0.01668467741770805,0.002948204274089634,FALSE,FALSE
SPRY1,0.016684223122958253,0.03205499938776446,0.016684223122958253,0.03205499938776446,FALSE,FALSE
CDCA4,-0.016683954724686412,0.0147620991075489,0.016683954724686412,0.0147620991075489,FALSE,FALSE
ZNF500,0.01667644841155684,0.009443120923491942,0.01667644841155684,0.009443120923491942,FALSE,FALSE
WHAMML2,0.016671854939495166,0.020509743680693325,0.016671854939495166,0.020509743680693325,FALSE,FALSE
SIGLEC5,-0.0166679989027617,0.014084049202987989,0.0166679989027617,0.014084049202987989,FALSE,FALSE
SNORA28,-0.01666159467239372,0.0025333788244819473,0.01666159467239372,0.0025333788244819473,FALSE,FALSE
GNG12,0.01665299071967706,-0.004490029842058843,0.01665299071967706,0.004490029842058843,FALSE,FALSE
RAB34,-0.01662743936251575,0.023868389141876188,0.01662743936251575,0.023868389141876188,FALSE,FALSE
HOXA6,0.016627030678135393,-0.002510731472039177,0.016627030678135393,0.002510731472039177,FALSE,FALSE
LOC100128288,0.016619562211234236,-0.0047568285716169485,0.016619562211234236,0.0047568285716169485,FALSE,FALSE
ENPP5,0.016618932978458345,-0.01602561062431057,0.016618932978458345,0.01602561062431057,FALSE,FALSE
C17orf60,-0.016614500587478678,0.02175828723256664,0.016614500587478678,0.02175828723256664,FALSE,FALSE
RBM43,-0.016608891767801257,-3.283452900281306e-4,0.016608891767801257,3.283452900281306e-4,FALSE,FALSE
MCPH1,0.016608028863817063,-0.008041813807298043,0.016608028863817063,0.008041813807298043,FALSE,FALSE
SLC15A2,0.01658566945810068,-0.0068100966677390245,0.01658566945810068,0.0068100966677390245,FALSE,FALSE
ATG2A,-0.016566090642670336,0.019640608391179964,0.016566090642670336,0.019640608391179964,FALSE,FALSE
LOC643783,-0.016551144792489352,-0.006606117297756414,0.016551144792489352,0.006606117297756414,FALSE,FALSE
PTBP2,-0.016546780955561245,0.0035528660091405867,0.016546780955561245,0.0035528660091405867,FALSE,FALSE
TRBV27,0.016532041469757487,0.014747191459890476,0.016532041469757487,0.014747191459890476,FALSE,FALSE
TRAF3IP1,0.01652156628548884,0.009110752520254832,0.01652156628548884,0.009110752520254832,FALSE,FALSE
FCGR1B,-0.01651263516048508,0.019881822492500707,0.01651263516048508,0.019881822492500707,FALSE,FALSE
IL32,0.01651137484223909,-0.01803948096461037,0.01651137484223909,0.01803948096461037,FALSE,FALSE
ITPRIPL1,0.0165026962971767,0.002641098681969402,0.0165026962971767,0.002641098681969402,FALSE,FALSE
GUCY1A3,0.016498988702787702,0.0011382047651519267,0.016498988702787702,0.0011382047651519267,FALSE,FALSE
RASSF9,-0.016469906106482517,-0.018007461999672222,0.016469906106482517,0.018007461999672222,FALSE,FALSE
WDYHV1,-0.0164681809123589,0.01755148446614203,0.0164681809123589,0.01755148446614203,FALSE,FALSE
CALML4,-0.01646041957262814,0.009342543048024739,0.01646041957262814,0.009342543048024739,FALSE,FALSE
NCRNA00113,0.01645149333261122,0.0014529280009350993,0.01645149333261122,0.0014529280009350993,FALSE,FALSE
MICA,0.01645147033333201,-0.002050708476538504,0.01645147033333201,0.002050708476538504,FALSE,FALSE
TNFRSF13C,0.016433790126761966,0.009618830152159481,0.016433790126761966,0.009618830152159481,FALSE,FALSE
LILRB5,-0.016423815910149367,-0.013557954686705594,0.016423815910149367,0.013557954686705594,FALSE,FALSE
FRAS1,0.016422372433573487,0.004162825672617977,0.016422372433573487,0.004162825672617977,FALSE,FALSE
RAD52,0.01641035833865202,0.004500678035641293,0.01641035833865202,0.004500678035641293,FALSE,FALSE
RAB6B,0.01639955289656646,0.01963833979811393,0.01639955289656646,0.01963833979811393,FALSE,FALSE
CXorf1,-0.016392416712113434,-0.026312679005173537,0.016392416712113434,0.026312679005173537,FALSE,FALSE
TOMM40L,-0.016388189298504843,0.02554218133302663,0.016388189298504843,0.02554218133302663,FALSE,FALSE
C3orf43,-0.01638713063318244,-0.008996099427778305,0.01638713063318244,0.008996099427778305,FALSE,FALSE
FAM71A,0.016373720869539435,0.014465950993623687,0.016373720869539435,0.014465950993623687,FALSE,FALSE
BAG2,-0.016369218979487177,-0.017376682431864316,0.016369218979487177,0.017376682431864316,FALSE,FALSE
FCAR,-0.016364593297966995,0.027217116315819606,0.016364593297966995,0.027217116315819606,FALSE,FALSE
C21orf58,-0.016351747608468185,-0.012108599591384625,0.016351747608468185,0.012108599591384625,FALSE,FALSE
RPPH1,-0.016338262779704845,0.007461010406146743,0.016338262779704845,0.007461010406146743,FALSE,FALSE
TNFSF4,0.016336941862603163,-0.0069406677480295855,0.016336941862603163,0.0069406677480295855,FALSE,FALSE
SHROOM1,-0.01633051836444958,0.011373705513722599,0.01633051836444958,0.011373705513722599,FALSE,FALSE
LAMB4,0.016321661125297388,7.962706253832449e-4,0.016321661125297388,7.962706253832449e-4,FALSE,FALSE
ALDH8A1,-0.016318695123539968,-0.009554942848306193,0.016318695123539968,0.009554942848306193,FALSE,FALSE
MAP1LC3B2,0.01631309186899082,0.006839880442405235,0.01631309186899082,0.006839880442405235,FALSE,FALSE
IFIT3,-0.016300871574058337,-0.0017471798500660707,0.016300871574058337,0.0017471798500660707,FALSE,FALSE
HS3ST1,0.0162985273305803,-0.012862589039197816,0.0162985273305803,0.012862589039197816,FALSE,FALSE
CSF2RA,-0.016297525918510334,0.014447666234250813,0.016297525918510334,0.014447666234250813,FALSE,FALSE
CST11,-0.01629550218620435,-0.02066744795994701,0.01629550218620435,0.02066744795994701,FALSE,FALSE
ZNF681,-0.01629436438242493,-0.014828672833945813,0.01629436438242493,0.014828672833945813,FALSE,FALSE
NCEH1,-0.016287698110840697,0.007262084623195524,0.016287698110840697,0.007262084623195524,FALSE,FALSE
ZNF599,-0.016285364171467403,-0.02766021250781642,0.016285364171467403,0.02766021250781642,FALSE,FALSE
GBP3,0.016283446358544874,-0.015894150874611174,0.016283446358544874,0.015894150874611174,FALSE,FALSE
ZNF248,0.016275000621941767,-0.009359602030877693,0.016275000621941767,0.009359602030877693,FALSE,FALSE
IRS1,0.016266755221957415,0.019913712821034536,0.016266755221957415,0.019913712821034536,FALSE,FALSE
MAP4K5,0.016252321239721,-0.015161225301915016,0.016252321239721,0.015161225301915016,FALSE,FALSE
FARSB /// TRIM61,0.016249777610601687,0.007147509148089888,0.016249777610601687,0.007147509148089888,FALSE,FALSE
SULF2,-0.016238113634865905,0.007961510684317672,0.016238113634865905,0.007961510684317672,FALSE,FALSE
PRAM1,-0.016232681446660725,0.020559925072383647,0.016232681446660725,0.020559925072383647,FALSE,FALSE
HIST1H1A,-0.016227917004115213,-0.01605752175909327,0.016227917004115213,0.01605752175909327,FALSE,FALSE
FPR2,-0.016225397783062093,0.022276504578828814,0.016225397783062093,0.022276504578828814,FALSE,FALSE
CD8B,0.016220521972895877,6.81526703434539e-4,0.016220521972895877,6.81526703434539e-4,FALSE,FALSE
LOC100216479,-0.016219907067205268,-0.021178262975480696,0.016219907067205268,0.021178262975480696,FALSE,FALSE
C10orf128,-0.0162118206656468,-0.017691665643491866,0.0162118206656468,0.017691665643491866,FALSE,FALSE
PNMAL1,0.016210494848845364,-0.010155278305521417,0.016210494848845364,0.010155278305521417,FALSE,FALSE
SDK2,-0.01620591188693596,0.007369505067029528,0.01620591188693596,0.007369505067029528,FALSE,FALSE
MITF,0.016194588545424042,0.03530980777073244,0.016194588545424042,0.03530980777073244,FALSE,FALSE
RBM47,-0.016190870261225374,0.014423220237792739,0.016190870261225374,0.014423220237792739,FALSE,FALSE
MNDA,-0.016189733998450452,0.0018482520494088957,0.016189733998450452,0.0018482520494088957,FALSE,FALSE
LOC338862,-0.016189405260993637,-0.007930860084431945,0.016189405260993637,0.007930860084431945,FALSE,FALSE
SYNGR3,0.01618752297542679,0.004429660783922468,0.01618752297542679,0.004429660783922468,FALSE,FALSE
FAM181B,-0.016168513859115524,0.00892079491150182,0.016168513859115524,0.00892079491150182,FALSE,FALSE
EHD3,0.01615818065898422,0.0013770858611459585,0.01615818065898422,0.0013770858611459585,FALSE,FALSE
LOC253962,0.016143503385757256,-0.0031728968505427423,0.016143503385757256,0.0031728968505427423,FALSE,FALSE
HDAC10,-0.0161423403564189,-0.005931892657608405,0.0161423403564189,0.005931892657608405,FALSE,FALSE
NET1,-0.01613710862520507,0.018600993384336177,0.01613710862520507,0.018600993384336177,FALSE,FALSE
LETM1,0.0161351388266119,0.018065487195721444,0.0161351388266119,0.018065487195721444,FALSE,FALSE
TP53INP2,-0.0161322092918901,0.02807036021455979,0.0161322092918901,0.02807036021455979,FALSE,FALSE
ZNF781,0.016128058926682544,-0.012570974689906022,0.016128058926682544,0.012570974689906022,FALSE,FALSE
C19orf12,-0.016126869225265406,-0.0036185825733415717,0.016126869225265406,0.0036185825733415717,FALSE,FALSE
TRAF1,0.016125722696231526,0.01120220006327892,0.016125722696231526,0.01120220006327892,FALSE,FALSE
ARMCX2,0.016124514284591024,0.001901569572254842,0.016124514284591024,0.001901569572254842,FALSE,FALSE
CLDN6,0.0161228471778096,0.017652142357684784,0.0161228471778096,0.017652142357684784,FALSE,FALSE
C20orf197,-0.016120873480344664,0.014385899894039406,0.016120873480344664,0.014385899894039406,FALSE,FALSE
MAFB,-0.01611299291789687,0.029371370180626633,0.01611299291789687,0.029371370180626633,FALSE,FALSE
HIP1,-0.01611032718628565,0.017704714725497755,0.01611032718628565,0.017704714725497755,FALSE,FALSE
WBP2,-0.016075139541355102,-9.017048552331338e-4,0.016075139541355102,9.017048552331338e-4,FALSE,FALSE
XCL1 /// XCL2,0.01606401006538797,-0.009687756283839487,0.01606401006538797,0.009687756283839487,FALSE,FALSE
PLEKHG2,0.016059431703071038,0.02162878853365942,0.016059431703071038,0.02162878853365942,FALSE,FALSE
MYOF,0.016043508078576227,0.023101512485493903,0.016043508078576227,0.023101512485493903,FALSE,FALSE
GK,-0.01603150809328563,0.015491927856138019,0.01603150809328563,0.015491927856138019,FALSE,FALSE
CTSK,0.016030897195783683,0.037789408356664875,0.016030897195783683,0.037789408356664875,FALSE,FALSE
OSGIN2,-0.016029215145691618,0.010986250475891846,0.016029215145691618,0.010986250475891846,FALSE,FALSE
CD180,0.01602398543443966,-0.014693450442539736,0.01602398543443966,0.014693450442539736,FALSE,FALSE
KAL1,-0.016009442766618576,0.00996348595743939,0.016009442766618576,0.00996348595743939,FALSE,FALSE
NLRP2,0.016007099025172965,0.017169868942468608,0.016007099025172965,0.017169868942468608,FALSE,FALSE
CDO1,0.016001530962712375,-0.010888800042355018,0.016001530962712375,0.010888800042355018,FALSE,FALSE
HN1L,0.015997137128893023,-0.010995543577918054,0.015997137128893023,0.010995543577918054,FALSE,FALSE
MYL7,-0.015986689200230036,-0.019381088106444185,0.015986689200230036,0.019381088106444185,FALSE,FALSE
LMO3,0.015971625825383945,-0.012072861047955961,0.015971625825383945,0.012072861047955961,FALSE,FALSE
NCRNA00201,0.01596775855205301,-0.0043019966656403855,0.01596775855205301,0.0043019966656403855,FALSE,FALSE
COL18A1,-0.01596770082535426,6.485139491468087e-4,0.01596770082535426,6.485139491468087e-4,FALSE,FALSE
SFXN4,-0.015962419642112737,0.010857409306475522,0.015962419642112737,0.010857409306475522,FALSE,FALSE
C12orf23,0.01595202392298312,-0.002026638709659197,0.01595202392298312,0.002026638709659197,FALSE,FALSE
FAHD1,0.015949051624543343,-0.001154410626039151,0.015949051624543343,0.001154410626039151,FALSE,FALSE
PLIN4,-0.0159488867510878,-0.012117573734385058,0.0159488867510878,0.012117573734385058,FALSE,FALSE
ZNF385C,0.01593251300933639,1.5061794515771975e-4,0.01593251300933639,1.5061794515771975e-4,FALSE,FALSE
KLF5,-0.015927402274452225,0.013136755375543522,0.015927402274452225,0.013136755375543522,FALSE,FALSE
AHR,-0.015924683928468734,0.0207959266138512,0.015924683928468734,0.0207959266138512,FALSE,FALSE
C2orf74,0.01592166907750098,-0.005220685293330443,0.01592166907750098,0.005220685293330443,FALSE,FALSE
CCL7,-0.015913705648028166,-0.011303632684753298,0.015913705648028166,0.011303632684753298,FALSE,FALSE
NCRNA00103,0.01591370038362649,-0.010568966836370574,0.01591370038362649,0.010568966836370574,FALSE,FALSE
TBC1D8,-0.015904740069542466,-1.1178360774015337e-4,0.015904740069542466,1.1178360774015337e-4,FALSE,FALSE
TLR4,-0.01590031548121225,0.010732981608926015,0.01590031548121225,0.010732981608926015,FALSE,FALSE
SLC15A3,-0.01588055785769595,0.02783791077920707,0.01588055785769595,0.02783791077920707,FALSE,FALSE
LOC286071,0.015866571875823694,0.012310644416134886,0.015866571875823694,0.012310644416134886,FALSE,FALSE
AZIN1,-0.015864160237937547,0.025047744243248887,0.015864160237937547,0.025047744243248887,FALSE,FALSE
HKDC1,-0.01585356571327306,0.009654849105333872,0.01585356571327306,0.009654849105333872,FALSE,FALSE
JAKMIP2,0.015847918750846006,-0.024282023509562364,0.015847918750846006,0.024282023509562364,FALSE,FALSE
LOC100132686,-0.015843337149622255,4.5216110921002104e-4,0.015843337149622255,4.5216110921002104e-4,FALSE,FALSE
ATF3,-0.015828135235041188,0.015468262879622123,0.015828135235041188,0.015468262879622123,FALSE,FALSE
SREBF2,0.015825825511649308,0.0066798473437258655,0.015825825511649308,0.0066798473437258655,FALSE,TRUE
ZNF483,-0.01581330514458804,3.378033309393615e-4,0.01581330514458804,3.378033309393615e-4,FALSE,FALSE
CCL28,0.015813163072923575,0.021143839519033914,0.015813163072923575,0.021143839519033914,FALSE,FALSE
CSF1R,-0.01581234650995779,0.00224753041028877,0.01581234650995779,0.00224753041028877,FALSE,FALSE
TMCC3,-0.0158103294925259,0.00820367177217287,0.0158103294925259,0.00820367177217287,FALSE,FALSE
TNS3,0.015809073658920064,0.029089078782489838,0.015809073658920064,0.029089078782489838,FALSE,FALSE
TTC8,-0.01580609433317652,-0.004337235976531672,0.01580609433317652,0.004337235976531672,FALSE,FALSE
OSM,-0.015803516521314172,0.014306989393462288,0.015803516521314172,0.014306989393462288,FALSE,FALSE
RGS17,0.01580129481998742,0.0036591801296318605,0.01580129481998742,0.0036591801296318605,FALSE,FALSE
C21orf71,0.01579913086245577,0.0027876340409539128,0.01579913086245577,0.0027876340409539128,FALSE,FALSE
PIGA,-0.015783144735033585,0.019351109165576988,0.015783144735033585,0.019351109165576988,FALSE,FALSE
FLJ41455,0.01577745667108974,0.004751912858325561,0.01577745667108974,0.004751912858325561,FALSE,FALSE
KYNU,-0.015772450013108397,-0.00468508945698916,0.015772450013108397,0.00468508945698916,FALSE,FALSE
MEIS1,0.015771046172212814,0.015868178799797992,0.015771046172212814,0.015868178799797992,FALSE,FALSE
TSEN2,0.01576733604260188,-0.004740551881616961,0.01576733604260188,0.004740551881616961,FALSE,FALSE
DFNA5,0.015761064221791955,0.01586021531298682,0.015761064221791955,0.01586021531298682,FALSE,FALSE
ARHGAP29,0.015750497392296753,0.011631787648829398,0.015750497392296753,0.011631787648829398,FALSE,FALSE
PIWIL2,0.015741009501518275,0.008838580257162361,0.015741009501518275,0.008838580257162361,FALSE,FALSE
C1orf192,-0.015737114604555798,-0.024055347907253322,0.015737114604555798,0.024055347907253322,FALSE,FALSE
ECHDC3,-0.015733144074850665,0.014422097605427227,0.015733144074850665,0.014422097605427227,FALSE,FALSE
SERPING1,-0.015731352705860405,0.003992978723311672,0.015731352705860405,0.003992978723311672,FALSE,FALSE
NIPSNAP3B,0.015728437739298346,0.0023536815027694253,0.015728437739298346,0.0023536815027694253,FALSE,FALSE
KIR2DL3,-0.015710747349360153,-0.002578156984648725,0.015710747349360153,0.002578156984648725,FALSE,FALSE
GLIPR2,-0.015707256077701202,0.016336232652809698,0.015707256077701202,0.016336232652809698,FALSE,FALSE
KIAA1598,-0.0157023564811289,0.02942780571335324,0.0157023564811289,0.02942780571335324,FALSE,FALSE
C21orf56,0.015694947366036795,0.0012784644467111234,0.015694947366036795,0.0012784644467111234,FALSE,FALSE
CALY,-0.015693796359690256,-0.02561314989330755,0.015693796359690256,0.02561314989330755,FALSE,FALSE
KIAA1712,0.015693327177948392,-0.00120623157002534,0.015693327177948392,0.00120623157002534,FALSE,FALSE
PPIL4,-0.0156814117176645,0.015599611563525812,0.0156814117176645,0.015599611563525812,FALSE,FALSE
LOC728342,-0.015623373634828665,-0.010957918093294449,0.015623373634828665,0.010957918093294449,FALSE,FALSE
ERAP1,0.015609252602977247,-0.019188146135888887,0.015609252602977247,0.019188146135888887,FALSE,FALSE
NFAM1,-0.015601063567348038,0.02012442043409768,0.015601063567348038,0.02012442043409768,FALSE,FALSE
ARRDC4,-0.015594926700652394,0.023941604534252134,0.015594926700652394,0.023941604534252134,FALSE,FALSE
RRAD,-0.015583615704342723,-0.017605096436539465,0.015583615704342723,0.017605096436539465,FALSE,FALSE
MIR21,0.015576213621899652,0.014626713463347847,0.015576213621899652,0.014626713463347847,FALSE,FALSE
CCR1,-0.01557458704935252,0.026218241594848653,0.01557458704935252,0.026218241594848653,FALSE,FALSE
CILP2,0.015567128635934598,-0.020266268028282027,0.015567128635934598,0.020266268028282027,FALSE,FALSE
APOC4,-0.015560134193800057,-0.013275636212125694,0.015560134193800057,0.013275636212125694,FALSE,FALSE
LOXL1,-0.015559960830561128,-0.022194130766089493,0.015559960830561128,0.022194130766089493,FALSE,FALSE
SNORD114-3,0.015558980116296145,0.009184982551650048,0.015558980116296145,0.009184982551650048,FALSE,FALSE
ATHL1,-0.015554279741704374,0.00940394803632275,0.015554279741704374,0.00940394803632275,FALSE,FALSE
LOC730184,0.015552814406280648,-0.0011499717523516721,0.015552814406280648,0.0011499717523516721,FALSE,FALSE
FLJ27354,0.015537338155015176,0.009973670648023104,0.015537338155015176,0.009973670648023104,FALSE,FALSE
PLAC1L,-0.015534400218242279,-0.010259865578524178,0.015534400218242279,0.010259865578524178,FALSE,FALSE
ZSCAN2,0.015533117928123409,-0.008533523413055782,0.015533117928123409,0.008533523413055782,FALSE,FALSE
VNN2,-0.015529032165007312,0.015972430148957748,0.015529032165007312,0.015972430148957748,FALSE,FALSE
SIRPA,-0.015515378071536566,0.026668593873236633,0.015515378071536566,0.026668593873236633,FALSE,FALSE
ST6GALNAC2,-0.015507485641637312,-0.008557198060497985,0.015507485641637312,0.008557198060497985,FALSE,FALSE
SLAMF6,0.015496527088178828,-0.02006382758317446,0.015496527088178828,0.02006382758317446,FALSE,FALSE
TMEM176B,0.015496341033316626,-0.007291705209198317,0.015496341033316626,0.007291705209198317,FALSE,FALSE
LRP2,-0.01549083923806489,-0.017212082337871765,0.01549083923806489,0.017212082337871765,FALSE,FALSE
ARL4A,-0.015488475668054391,-5.808794568823003e-4,0.015488475668054391,5.808794568823003e-4,FALSE,FALSE
NR4A2,-0.015488287765201105,0.0016159027538046949,0.015488287765201105,0.0016159027538046949,FALSE,FALSE
TUFT1,-0.015481917922569343,0.013771775311816267,0.015481917922569343,0.013771775311816267,FALSE,FALSE
TRIM2,-0.015479624210378375,-0.01872003437827023,0.015479624210378375,0.01872003437827023,FALSE,FALSE
C14orf119,0.015470835348879185,-0.0015081743408449947,0.015470835348879185,0.0015081743408449947,FALSE,FALSE
ALDOAP2,-0.015459406513601165,-0.017288360967505655,0.015459406513601165,0.017288360967505655,FALSE,FALSE
GFI1,-0.015456571660927716,-0.024376700894500006,0.015456571660927716,0.024376700894500006,FALSE,FALSE
ODF3B,-0.015452560834604605,0.024095910423665403,0.015452560834604605,0.024095910423665403,FALSE,FALSE
CD300A,-0.015446468868558678,-0.021529329214141097,0.015446468868558678,0.021529329214141097,FALSE,FALSE
NR4A3,-0.015444769673317779,9.343970538594109e-4,0.015444769673317779,9.343970538594109e-4,FALSE,FALSE
CYTSB,-0.015442245523848184,0.010415707536391842,0.015442245523848184,0.010415707536391842,FALSE,FALSE
BTLA,0.015430740649691856,-0.013680305331538961,0.015430740649691856,0.013680305331538961,FALSE,FALSE
CD160,0.015430284637860971,-0.004784364768348822,0.015430284637860971,0.004784364768348822,FALSE,FALSE
CDT1,-0.0154169531982537,0.0058112238477186955,0.0154169531982537,0.0058112238477186955,FALSE,FALSE
ZNF808,-0.015406836749950444,-0.026019834543435785,0.015406836749950444,0.026019834543435785,FALSE,FALSE
RHD,0.015403634771835394,-0.012883481697188854,0.015403634771835394,0.012883481697188854,FALSE,FALSE
YIPF4,0.015388465142098878,0.014094795946034638,0.015388465142098878,0.014094795946034638,FALSE,FALSE
LAMC1,0.015383290120915388,-0.010129353941563942,0.015383290120915388,0.010129353941563942,FALSE,FALSE
SLC38A5,0.015382751874029927,0.01785950650796125,0.015382751874029927,0.01785950650796125,FALSE,FALSE
SMAD7,-0.01537353935104137,0.010929148063256126,0.01537353935104137,0.010929148063256126,FALSE,FALSE
TMEM52,-0.01537081801752459,-0.01582384939431537,0.01537081801752459,0.01582384939431537,FALSE,FALSE
CLEC12A,-0.015368142999202361,0.0023905530072017324,0.015368142999202361,0.0023905530072017324,FALSE,FALSE
CHI3L2,0.01535826501067919,-0.002368579538219494,0.01535826501067919,0.002368579538219494,FALSE,FALSE
UBE2CBP,0.015356406417553977,0.004339481961818321,0.015356406417553977,0.004339481961818321,FALSE,FALSE
LOC100129633,-0.015345309099578609,-0.01171126660557677,0.015345309099578609,0.01171126660557677,FALSE,FALSE
CAV1,0.015342118451657352,0.010721424466351168,0.015342118451657352,0.010721424466351168,FALSE,FALSE
LOC150005,-0.015339776747483932,-0.02477044669564973,0.015339776747483932,0.02477044669564973,FALSE,FALSE
BACH2,0.015321058707159977,-0.003211726396824453,0.015321058707159977,0.003211726396824453,FALSE,FALSE
ALG10B,0.01531980803774296,0.013323639054736717,0.01531980803774296,0.013323639054736717,FALSE,FALSE
RPH3A,0.015319607985588396,0.012480167652786233,0.015319607985588396,0.012480167652786233,FALSE,FALSE
MGC12916,-0.015317264944062173,0.004461895391764102,0.015317264944062173,0.004461895391764102,FALSE,FALSE
C20orf12,0.015312098256441739,0.0049170827446772414,0.015312098256441739,0.0049170827446772414,FALSE,FALSE
ZADH2,0.0153060340304433,-0.011801913794184245,0.0153060340304433,0.011801913794184245,FALSE,FALSE
CLIC4,0.015299822178569558,0.011946556308580231,0.015299822178569558,0.011946556308580231,FALSE,FALSE
FSCN1,-0.015297123906101598,0.01891554790653218,0.015297123906101598,0.01891554790653218,FALSE,FALSE
LOC439911,-0.015294486436016955,0.022310848834831965,0.015294486436016955,0.022310848834831965,FALSE,FALSE
